text,label
“天眼查”数据显示，截至2月7日，全国已有超过3000家企业在经营范围中新增了“口罩、消毒液、防护服、测温仪、医疗器械”等业务。,"[{""start"": 0, ""end"": 5, ""text"": ""“天眼查”"", ""labels"": [""ORG""]}, {""start"": 12, ""end"": 16, ""text"": ""2月7日"", ""labels"": [""TIME""]}, {""start"": 40, ""end"": 42, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 43, ""end"": 46, ""text"": ""消毒液"", ""labels"": [""TOOL""]}, {""start"": 47, ""end"": 50, ""text"": ""防护服"", ""labels"": [""TOOL""]}, {""start"": 51, ""end"": 54, ""text"": ""测温仪"", ""labels"": [""TOOL""]}, {""start"": 55, ""end"": 59, ""text"": ""医疗器械"", ""labels"": [""TOOL""]}]"
王光华将已经不能行动的刘睿抬上轮椅，推到CT室，又在仪器前将她架起来，听从医生指令拿起她的手接受扫描，“因为现场的护工都不愿意碰”。,"[{""start"": 0, ""end"": 3, ""text"": ""王光华"", ""labels"": [""PER""]}, {""start"": 11, ""end"": 13, ""text"": ""刘睿"", ""labels"": [""PER""]}, {""start"": 20, ""end"": 22, ""text"": ""CT"", ""labels"": [""TOOL""]}]"
",对此臧铁伟表示，近来一些人大代表、政协委员、专家学者和媒体呼吁全面禁食野生动物。","[{""start"": 3, ""end"": 6, ""text"": ""臧铁伟"", ""labels"": [""PER""]}]"
",港股汽车板块跌幅居前，比亚迪、吉利、永达、广汇宝信、正通汽车、广汽集团跌逾5%,港股旅行航空股集体走低，同程艺龙跌7.24%，香港中旅跌5.63%。","[{""start"": 12, ""end"": 15, ""text"": ""比亚迪"", ""labels"": [""ORG""]}, {""start"": 16, ""end"": 18, ""text"": ""吉利"", ""labels"": [""ORG""]}, {""start"": 19, ""end"": 21, ""text"": ""永达"", ""labels"": [""ORG""]}, {""start"": 22, ""end"": 26, ""text"": ""广汇宝信"", ""labels"": [""ORG""]}, {""start"": 27, ""end"": 31, ""text"": ""正通汽车"", ""labels"": [""ORG""]}, {""start"": 32, ""end"": 36, ""text"": ""广汽集团"", ""labels"": [""ORG""]}, {""start"": 53, ""end"": 57, ""text"": ""同程艺龙"", ""labels"": [""ORG""]}, {""start"": 64, ""end"": 68, ""text"": ""香港中旅"", ""labels"": [""ORG""]}]"
”朱志红说。,"[{""start"": 1, ""end"": 4, ""text"": ""朱志红"", ""labels"": [""PER""]}]"
报告显示，2019年日本经常项目顺差为20.06万亿日元（1美元约合109.8日元）。,"[{""start"": 5, ""end"": 10, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 10, ""end"": 12, ""text"": ""日本"", ""labels"": [""LOC""]}]"
春节档预售票能退票吗？,"[{""start"": 0, ""end"": 2, ""text"": ""春节"", ""labels"": [""TIME""]}]"
",“这是一个谣言，”川一制纸株式会社28日在接受环球时报-环球网记者采访时称，“日本民众大量囤积卫生纸的行为和中国没有半点关系”。","[{""start"": 10, ""end"": 18, ""text"": ""川一制纸株式会社"", ""labels"": [""ORG""]}, {""start"": 18, ""end"": 21, ""text"": ""28日"", ""labels"": [""TIME""]}, {""start"": 24, ""end"": 32, ""text"": ""环球时报-环球网"", ""labels"": [""ORG""]}, {""start"": 40, ""end"": 42, ""text"": ""日本"", ""labels"": [""LOC""]}, {""start"": 55, ""end"": 57, ""text"": ""中国"", ""labels"": [""LOC""]}]"
企业微信也将持续关注疫情发展，开发、提供更多能力与大家共同抗击疫情。,"[{""start"": 0, ""end"": 4, ""text"": ""企业微信"", ""labels"": [""ORG""]}]"
"原标题：为方便穿戴防护服，湖南女医护剪下长发驰援武汉,1月25日，位于湖南衡阳的南华大学附属第二医院的新型冠状病毒肺炎医护应急志愿服务队17名队员集结启程奔赴湖北。","[{""start"": 9, ""end"": 12, ""text"": ""防护服"", ""labels"": [""TOOL""]}, {""start"": 24, ""end"": 26, ""text"": ""武汉"", ""labels"": [""LOC""]}, {""start"": 27, ""end"": 32, ""text"": ""1月25日"", ""labels"": [""TIME""]}, {""start"": 35, ""end"": 39, ""text"": ""湖南衡阳"", ""labels"": [""LOC""]}, {""start"": 40, ""end"": 50, ""text"": ""南华大学附属第二医院"", ""labels"": [""ORG""]}, {""start"": 51, ""end"": 57, ""text"": ""新型冠状病毒"", ""labels"": [""DIS""]}, {""start"": 57, ""end"": 59, ""text"": ""肺炎"", ""labels"": [""DIS""]}, {""start"": 59, ""end"": 68, ""text"": ""医护应急志愿服务队"", ""labels"": [""ORG""]}, {""start"": 79, ""end"": 81, ""text"": ""湖北"", ""labels"": [""LOC""]}]"
亚洲时段，日经指数下跌3.67%，悉尼ASX200指数下跌3.2%，韩国综合股价指数下跌3.6%，恒生指数下跌2.65%，上证指数下跌2.95%。,"[{""start"": 0, ""end"": 2, ""text"": ""亚洲"", ""labels"": [""LOC""]}, {""start"": 17, ""end"": 19, ""text"": ""悉尼"", ""labels"": [""LOC""]}, {""start"": 34, ""end"": 36, ""text"": ""韩国"", ""labels"": [""LOC""]}]"
日本5家大型商场在3月2日公布的2月销售额整体低于去年同期，其中4家出现两位数的降幅。,"[{""start"": 9, ""end"": 14, ""text"": ""3月2日公"", ""labels"": [""TIME""]}, {""start"": 16, ""end"": 18, ""text"": ""2月"", ""labels"": [""TIME""]}]"
",截至16:30，在岸人民币（USD/CNY）收报7.0322，较上一交易日贬值51点（pips）；反映境外投资者预期的离岸人民币（USD/CNH）报7.0407。","[{""start"": 3, ""end"": 8, ""text"": ""16:30"", ""labels"": [""TIME""]}]"
从1月25日接到命令、1月26日完成施工图纸到最终验收移交，这座总建筑面积7.5万平方米、拥有1500张床位的大型医院仅用了十余天。,"[{""start"": 1, ""end"": 6, ""text"": ""1月25日"", ""labels"": [""TIME""]}, {""start"": 11, ""end"": 16, ""text"": ""1月26日"", ""labels"": [""TIME""]}]"
"实为两者划分标准不同,1月28日，有多名网友反映，山东省、济南市两级疫情公示信息中区县统计数据互相矛盾。","[{""start"": 11, ""end"": 16, ""text"": ""1月28日"", ""labels"": [""TIME""]}, {""start"": 25, ""end"": 28, ""text"": ""山东省"", ""labels"": [""LOC""]}, {""start"": 29, ""end"": 32, ""text"": ""济南市"", ""labels"": [""LOC""]}]"
",武汉市长呼吁减少人员流动量,今天的《新闻联播》中，武汉市市长周先旺接受专访表示：目前武汉市的防控重点要把人民的生命安全和身体健康放在第一位。","[{""start"": 1, ""end"": 3, ""text"": ""武汉"", ""labels"": [""LOC""]}, {""start"": 18, ""end"": 23, ""text"": ""《新闻联播"", ""labels"": [""ORG""]}, {""start"": 26, ""end"": 29, ""text"": ""武汉市"", ""labels"": [""LOC""]}, {""start"": 31, ""end"": 34, ""text"": ""周先旺"", ""labels"": [""PER""]}, {""start"": 43, ""end"": 46, ""text"": ""武汉市"", ""labels"": [""LOC""]}]"
开盘标普500指数一度跌3%至2900点下方，为2019年10月8日以来首次。,"[{""start"": 24, ""end"": 34, ""text"": ""2019年10月8日"", ""labels"": [""TIME""]}]"
"记者会实录如下：,首先向大家通报一组数字：根据中国国家卫生健康委今天上午发布的统计数字，3月1日0—24时，中国境内新增治愈出院病例2837例。","[{""start"": 23, ""end"": 32, ""text"": ""中国国家卫生健康委"", ""labels"": [""ORG""]}, {""start"": 44, ""end"": 53, ""text"": ""3月1日0—24时"", ""labels"": [""TIME""]}]"
从媒体披露的情况看，恢复“人从众”模式的不只是广元一地，全国多地均有类似状况，比如有网友记录江西瑞金圩镇市民赶集场景，集市上人头攒动，大部分人未戴口罩。,"[{""start"": 1, ""end"": 3, ""text"": ""媒体"", ""labels"": [""ORG""]}, {""start"": 73, ""end"": 75, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
",去年以来，三四线、四五线城市销售放缓，增量难涨，今年又遇到新冠疫情爆发，春节“回乡置业”被打断，许多二三线、三四线城市房地产举步维艰。","[{""start"": 37, ""end"": 39, ""text"": ""春节"", ""labels"": [""TIME""]}]"
",截至24日24时，湖北省慈善总会已陆续接收口罩120余万个，以及部分疫情防控物资超过3000万元。","[{""start"": 3, ""end"": 9, ""text"": ""24日24时"", ""labels"": [""TIME""]}, {""start"": 10, ""end"": 17, ""text"": ""湖北省慈善总会"", ""labels"": [""ORG""]}, {""start"": 22, ""end"": 24, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 35, ""end"": 41, ""text"": ""疫情防控物资"", ""labels"": [""TOOL""]}]"
",中粮期货,责任编辑：宋鹏","[{""start"": 11, ""end"": 13, ""text"": ""宋鹏"", ""labels"": [""PER""]}, {""start"": 1, ""end"": 5, ""text"": ""中粮期货"", ""labels"": [""ORG""]}]"
尽管目前里约尚无确诊病例，但市民已纷纷开始抢购上述物品。,"[{""start"": 8, ""end"": 12, ""text"": ""确诊病例"", ""labels"": [""TREAT""]}]"
",李迅雷认为这次疫情对中国经济冲击要远超次贷危机，拉动固定资产投资的三驾马车，就是基建投资、房地产投资和制造业投资。","[{""start"": 1, ""end"": 4, ""text"": ""李迅雷"", ""labels"": [""PER""]}, {""start"": 11, ""end"": 13, ""text"": ""中国"", ""labels"": [""LOC""]}]"
",根据WHO的统计，中国内地共有5327人感染SARS，349人死亡；中国香港共有1775人感染，300人死亡；中国台湾共有665人感染，180人死亡。","[{""start"": 3, ""end"": 6, ""text"": ""WHO"", ""labels"": [""ORG""]}, {""start"": 10, ""end"": 12, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 23, ""end"": 27, ""text"": ""SARS"", ""labels"": [""DIS""]}, {""start"": 35, ""end"": 39, ""text"": ""中国香港"", ""labels"": [""LOC""]}, {""start"": 56, ""end"": 60, ""text"": ""中国台湾"", ""labels"": [""LOC""]}]"
民政部党组书记、部长李纪恒主持会议并讲话。,"[{""start"": 0, ""end"": 3, ""text"": ""民政部"", ""labels"": [""ORG""]}, {""start"": 10, ""end"": 13, ""text"": ""李纪恒"", ""labels"": [""PER""]}]"
",在信贷投放方面，预计央行也会这个扩大贷款支持的力度，要打通贷款从银行到企业的最后1公里，让企业呢可以，啊，及时的拿到贷款啊，及时的度过当前这个资金面紧张的这种这个情况啊，我相信了这个更大力度的措施啊，正在路上，后续呢会陆续的这个实施，保证了我们的经济增速不要失速，不要造成呢这个很多企业因为短期的资金问题，因为这个疫情的影响而出现破产倒闭的现象，这也是防止出现失业潮的一个重要的这个措施。","[{""start"": 11, ""end"": 13, ""text"": ""央行"", ""labels"": [""ORG""]}]"
南航为这批爱心物资提供免费运输，并开辟绿色通道优先保障。,"[{""start"": 0, ""end"": 2, ""text"": ""南航"", ""labels"": [""ORG""]}]"
",风险提示事件：业务整合风险、,5G,智能手机和物联终端上量不及预期风险、半导体需求下滑的风险、技术路线和竞争风险、市场系统性风险,重点公告与新闻,公司公告,2月24日,【中国联通】回购注销：公司对于股权激励首次授予部分拟回购注销股票0.08亿股，涉及激励对象35人，剩余股权激励限制性股票7.92亿股。","[{""start"": 79, ""end"": 84, ""text"": ""2月24日"", ""labels"": [""TIME""]}, {""start"": 86, ""end"": 90, ""text"": ""中国联通"", ""labels"": [""ORG""]}]"
"”,关于投资基建的风险问题，上述人士向财联社记者表达了保险资管对于风险管控的信心：“在经济不稳定的情况下，基建类项目的布局需要一些超前性。","[{""start"": 19, ""end"": 22, ""text"": ""财联社"", ""labels"": [""ORG""]}]"
”一位在当晚参加了该场电话会议的机构投资者向叩叩财讯透露。,"[{""start"": 22, ""end"": 26, ""text"": ""叩叩财讯"", ""labels"": [""ORG""]}]"
",乔健+联想集团高级副总裁、全球CMO&CSO,要是以前，我也许会讲我投资的一个服装定制，让我知道不同场合应该不同穿衣的职业性，但现在我想讲最近几年参加的一个叫“圆桌”的系列培训。","[{""start"": 1, ""end"": 8, ""text"": ""乔健+联想集团"", ""labels"": [""ORG""]}, {""start"": 14, ""end"": 23, ""text"": ""全球CMO&CSO"", ""labels"": [""ORG""]}]"
",当时餐饮几乎全关了，都跑了，我毅然决定要留下，第一所有店都关掉了，整条街就我们眉州东坡开着，让我们获得了垄断的地位，第二，如果你把员工都放回去了，连续几个月都开不了张，这支队伍就散了。","[{""start"": 40, ""end"": 44, ""text"": ""眉州东坡"", ""labels"": [""ORG""]}]"
今天0点，平台迎来一名新成员——北京“健康宝”，新成员的加入，将为防疫防控工作提供更加有力的支撑。,"[{""start"": 0, ""end"": 4, ""text"": ""今天0点"", ""labels"": [""TIME""]}, {""start"": 16, ""end"": 18, ""text"": ""北京"", ""labels"": [""LOC""]}]"
其中，2月9日，奥美医疗被机构通过电话会议的方式调研79次，主要介绍公司口罩的供应情况、复工情况、原材料供应情况。,"[{""start"": 3, ""end"": 7, ""text"": ""2月9日"", ""labels"": [""TIME""]}, {""start"": 8, ""end"": 15, ""text"": ""奥美医疗被机构"", ""labels"": [""ORG""]}, {""start"": 36, ""end"": 38, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
"如此一举牵手疫情防控概念，股价涨幅明显，如此涉嫌蹭热点情形引发交易所关注,《投资时报》研究员,李浥尘,一场疫情，就像放大镜，让不少A股上市公司的短板愈发显得明晰。","[{""start"": 37, ""end"": 43, ""text"": ""《投资时报》"", ""labels"": [""ORG""]}, {""start"": 47, ""end"": 50, ""text"": ""李浥尘"", ""labels"": [""PER""]}]"
下一步，武汉将逐步把方舱医院的患者向定点医院集中，救治关口前移，有效控制轻症转重症。,"[{""start"": 4, ""end"": 6, ""text"": ""武汉"", ""labels"": [""LOC""]}, {""start"": 10, ""end"": 14, ""text"": ""方舱医院"", ""labels"": [""LOC""]}]"
除非美国对中国施压压力陡升，但这种可能性较小，因为在美国大幅增加对中国产品关税的情况下，美国自身也会受到更大的冲击。,"[{""start"": 2, ""end"": 4, ""text"": ""美国"", ""labels"": [""LOC""]}, {""start"": 5, ""end"": 7, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 26, ""end"": 28, ""text"": ""美国"", ""labels"": [""LOC""]}, {""start"": 33, ""end"": 35, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 44, ""end"": 46, ""text"": ""美国"", ""labels"": [""LOC""]}]"
通过我们基础的、自下而上的投资过程，我们继续在诸如金融服务（特别是养老金和人寿保险）以及构建复杂金融储蓄产品的公司中寻找机会，这些领域正在为保险和银行行业创造机会。,"[{""start"": 73, ""end"": 77, ""text"": ""银行行业"", ""labels"": [""ORG""]}]"
",最早登上热搜的是浙江海宁市。","[{""start"": 9, ""end"": 14, ""text"": ""浙江海宁市"", ""labels"": [""LOC""]}]"
首先，交通运输（主要是航空）、住宿餐饮、房地产服务业有可能对经济增速是负贡献，由2019年的+0.7个百分点左右降至-0.6个百分点左右，将GDP拉下1.3个百分点。,"[{""start"": 40, ""end"": 45, ""text"": ""2019年"", ""labels"": [""TIME""]}]"
",来自迈瑞医疗官网数据显示，在国内市场，迈瑞产品覆盖近11万家医疗机构和99%以上的三甲医院。","[{""start"": 3, ""end"": 7, ""text"": ""迈瑞医疗"", ""labels"": [""ORG""]}]"
”谭德塞表示，坚定支持中国抗击疫情采取的举措，愿同中方加强沟通合作，提供一切必要协助。,"[{""start"": 1, ""end"": 4, ""text"": ""谭德塞"", ""labels"": [""PER""]}, {""start"": 11, ""end"": 13, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 25, ""end"": 27, ""text"": ""中方"", ""labels"": [""ORG""]}]"
",太平人寿也表示，将太平人寿健康管理服务中为黄金、铂金、钻石级别VIP客户提供的“24小时电话医生”服务免费开放至所有太平人寿客户。","[{""start"": 1, ""end"": 4, ""text"": ""太平人"", ""labels"": [""ORG""]}, {""start"": 10, ""end"": 14, ""text"": ""太平人寿"", ""labels"": [""ORG""]}, {""start"": 59, ""end"": 63, ""text"": ""太平人寿"", ""labels"": [""ORG""]}]"
大型计算机市场在1990年代中期开始萎缩，当时IBM曾一年亏损150亿美金。,"[{""start"": 8, ""end"": 16, ""text"": ""1990年代中期"", ""labels"": [""TIME""]}, {""start"": 23, ""end"": 26, ""text"": ""IBM"", ""labels"": [""ORG""]}]"
